1085	0.851930181	0.013569702
1090	0.851367848	0.013584745
1095	0.850807151	0.013599846
1100	0.850248098	0.013615006
1105	0.849690698	0.013630223
1110	0.849134959	0.013645498
1115	0.848580888	0.013660832
1120	0.848028495	0.013676223
1125	0.847477788	0.013691673
1130	0.846928774	0.013707182
1135	0.846381462	0.013722749
1140	0.845835861	0.013738374
1145	0.845291978	0.013754058
1150	0.844749823	0.0137698
1155	0.844209402	0.013785601
1160	0.843670725	0.01380146
1165	0.8431338	0.013817378
1170	0.842598635	0.013833355
1175	0.842065238	0.013849391
1180	0.841533617	0.013865485
1185	0.841003782	0.013881638
1190	0.840475739	0.01389785
1195	0.839949497	0.013914121
1200	0.839425065	0.01393045
1205	0.838902451	0.013946839
1210	0.838381663	0.013963286
1215	0.837862708	0.013979792
1220	0.837345596	0.013996358
1225	0.836830335	0.014012982
1230	0.836316932	0.014029665
1235	0.835805396	0.014046407
1240	0.835295735	0.014063209
1245	0.834787957	0.014080069
1250	0.83428207	0.014096989
1255	0.833778083	0.014113967
1260	0.833276003	0.014131005
1265	0.832775839	0.014148102
1270	0.832277598	0.014165258
1275	0.831781289	0.014182473
1280	0.83128692	0.014199747
1285	0.830794498	0.01421708
1290	0.830304032	0.014234473
1295	0.82981553	0.014251924
1300	0.829329	0.014269435
1305	0.828844449	0.014287005
1310	0.828361886	0.014304633
1315	0.827881318	0.014322321
1320	0.827402753	0.014340068
1325	0.826926199	0.014357875
1330	0.826451665	0.01437574
1335	0.825979157	0.014393664
1340	0.825508684	0.014411647
1345	0.825040253	0.014429689
1350	0.824573872	0.014447791
1355	0.824109549	0.014465951
1360	0.823647291	0.01448417
1365	0.823187107	0.014502448
1370	0.822729003	0.014520785
1375	0.822272987	0.014539181
1380	0.821819067	0.014557635
1385	0.82136725	0.014576149
1390	0.820917544	0.014594721
1395	0.820469957	0.014613351
1400	0.820024495	0.014632041
1405	0.819581166	0.014650789
1410	0.819139977	0.014669595
1415	0.818700937	0.01468846
1420	0.818264051	0.014707384
1425	0.817829327	0.014726366
1430	0.817396773	0.014745406
1435	0.816966396	0.014764505
1440	0.816538202	0.014783662
1445	0.816112199	0.014802877
1450	0.815688394	0.01482215
1455	0.815266794	0.014841481
1460	0.814847405	0.01486087
1465	0.814430235	0.014880318
1470	0.814015291	0.014899823
1475	0.813602579	0.014919385
1480	0.813192107	0.014939006
1485	0.81278388	0.014958684
1490	0.812377906	0.014978419
1495	0.811974191	0.014998212
1500	0.811572742	0.015018063
1505	0.811173566	0.01503797
1510	0.810776668	0.015057935
1515	0.810382055	0.015077957
1520	0.809989735	0.015098036
1525	0.809599712	0.015118172
1530	0.809211993	0.015138364
1535	0.808826585	0.015158614
1540	0.808443494	0.015178919
1545	0.808062726	0.015199282
1550	0.807684286	0.015219701
1555	0.807308182	0.015240176
1560	0.806934418	0.015260707
1565	0.806563001	0.015281294
1570	0.806193936	0.015301937
1575	0.80582723	0.015322636
1580	0.805462888	0.015343391
1585	0.805100916	0.015364201
1590	0.804741319	0.015385067
1595	0.804384103	0.015405988
1600	0.804029273	0.015426964
1605	0.803676835	0.015447995
1610	0.803326794	0.015469081
1615	0.802979156	0.015490222
1620	0.802633925	0.015511417
1625	0.802291107	0.015532667
1630	0.801950706	0.015553971
1635	0.801612729	0.01557533
1640	0.801277179	0.015596742
1645	0.800944062	0.015618208
1650	0.800613382	0.015639728
1655	0.800285145	0.015661302
1660	0.799959355	0.015682929
1665	0.799636016	0.015704609
1670	0.799315133	0.015726343
1675	0.798996711	0.015748129
1680	0.798680754	0.015769968
1685	0.798367266	0.015791859
1690	0.798056251	0.015813803
1695	0.797747714	0.0158358
1700	0.797441659	0.015857848
1705	0.79713809	0.015879948
1710	0.79683701	0.0159021
1715	0.796538425	0.015924303
1720	0.796242336	0.015946558
1725	0.795948749	0.015968864
1730	0.795657666	0.01599122
1735	0.795369092	0.016013628
1740	0.79508303	0.016036086
1745	0.794799483	0.016058594
1750	0.794518455	0.016081153
1755	0.794239949	0.016103761
1760	0.793963967	0.016126419
1765	0.793690514	0.016149127
1770	0.793419592	0.016171884
1775	0.793151205	0.01619469
1780	0.792885354	0.016217546
1785	0.792622043	0.01624045
1790	0.792361275	0.016263402
1795	0.792103052	0.016286403
1800	0.791847376	0.016309451
1805	0.79159425	0.016332548
1810	0.791343677	0.016355692
1815	0.791095659	0.016378883
1820	0.790850198	0.016402122
1825	0.790607296	0.016425408
1830	0.790366955	0.01644874
1835	0.790129177	0.016472119
1840	0.789893964	0.016495544
1845	0.789661318	0.016519015
1850	0.78943124	0.016542531
1855	0.789203732	0.016566093
1860	0.788978796	0.016589701
1865	0.788756433	0.016613353
1870	0.788536645	0.016637051
1875	0.788319432	0.016660793
1880	0.788104797	0.016684579
1885	0.787892739	0.016708409
1890	0.787683261	0.016732283
1895	0.787476362	0.0167562
1900	0.787272045	0.016780161
1905	0.787070309	0.016804165
1910	0.786871155	0.016828211
1915	0.786674585	0.0168523
1920	0.786480598	0.016876431
1925	0.786289195	0.016900605
1930	0.786100376	0.01692482
1935	0.785914141	0.016949076
1940	0.785730492	0.016973374
1945	0.785549427	0.016997712
1950	0.785370947	0.017022091
1955	0.785195052	0.017046511
1960	0.785021742	0.01707097
1965	0.784851015	0.01709547
1970	0.784682873	0.017120008
1975	0.784517315	0.017144587
1980	0.784354339	0.017169204
1985	0.784193946	0.01719386
1990	0.784036135	0.017218554
1995	0.783880905	0.017243287
